"","lon","lat","b.depth","area.index","c.dist","salinity","temp.surf","temp.20m"
"4897",-10.75,49.75,173,1329,0.0992321804237372,35.5247064986281,13.2700475355891,12.6055331802899
"4900",-10.5,49.75,156,1330,0.279960091869328,35.4723956413113,13.7046267302164,12.9741226893931
"4903",-10.25,49.75,164,1331,0.515446881540167,35.4527449832235,13.9459421543793,13.0535434816107
"4906",-10,49.75,157,1332,0.760258720659936,35.4369351344303,13.953576885116,12.8440459426201
"4909",-9.75,49.75,147,1333,0.981160368480612,35.3729854660697,13.8763165266556,12.6131125747052
"4912",-9.5,49.75,146,1334,1.07308707268396,35.3644531339441,13.8905405614534,12.5694481046822
"4915",-9.25,49.75,139,1335,1.15801048872845,35.4025572239,14.0044824450547,12.6072165978478
"4918",-9,49.75,141,1336,1.26505793112423,35.3861834659681,14.0120870574628,12.5361420581181
"4921",-8.75,49.75,140,1337,1.3823957837936,35.3593054960714,13.9258055389565,12.3832148350195
"4924",-8.5,49.75,140,1338,1.42965807869463,35.3853225306548,13.8175038034322,12.3137348199534
"4927",-8.25,49.75,134,1339,1.42932114169987,35.4324485848377,13.856894925808,12.3730326639973
"4930",-8,49.75,131,1340,1.47201536728639,35.3861064091863,13.9778759631028,12.5151599535312
"4933",-7.75,49.75,129,1341,1.54380534003009,35.3164450785338,14.1340881498001,12.6405793356965
"4936",-7.5,49.75,121,1342,1.62790390801167,35.3180195469935,13.9065741201583,12.6633186778501
"4939",-7.25,49.75,117,1343,1.71483503206611,35.346528961235,13.6117802821123,12.6831251043542
"4942",-7,49.75,108,1344,1.80943816615218,35.3714838884758,13.4336490883288,12.7443291410323
"4945",-6.75,49.75,98,1345,1.91969626063843,35.3851155566262,13.3768261207564,12.7632376164278
"4948",-6.5,49.75,98,1346,2.0368656965756,35.3859718053326,13.4069587016217,12.639028332316
"5107",-13,50,2593,1377,1.97531438278625,35.3194624039896,13.07295407963,12.90750452433
"5110",-12.75,50,2443,1378,1.74501499188179,35.3165427300768,13.1418186936627,12.9016656767793
"5113",-12.5,50,2252,1379,1.5209496155173,35.3299020868618,13.2369466547227,12.8378091368843
"5116",-12.25,50,2101,1380,1.30633002874167,35.3567943613431,13.3418979742543,12.7839472104625
"5119",-12,50,1805,1381,1.094896479101,35.3905873192801,13.4165692893116,12.7853236262717
"5122",-11.75,50,1493,1382,0.846567677358264,35.4168418247414,13.3562393584531,12.7589746786387
"5125",-11.5,50,1008,1383,0.599629356142414,35.4296726873109,13.0862945810736,12.6425166990043
"5128",-11.25,50,794,1384,0.356978846919206,35.4484456360172,12.7661378573631,12.5020280750102
"5131",-11,50,393,1385,0.14252168097439,35.4837442663389,12.6729343775915,12.5011577927375
"5134",-10.75,50,182,1386,0.0116045492152743,35.4998910259723,12.9161834683091,12.6895427906059
"5137",-10.5,50,165,1387,0.231831895733277,35.4849623743792,13.2895954243217,12.9129242557963
"5140",-10.25,50,161,1388,0.481768870807657,35.4762521124018,13.4881812597967,12.9729684770664
"5143",-10,50,153,1389,0.731748906305493,35.4673125740441,13.452699193182,12.8529622436994
"5146",-9.75,50,146,1390,0.98173910937646,35.440238916929,13.3598888169942,12.7142389873712
"5149",-9.5,50,142,1391,1.23173328926326,35.4364863482818,13.3932639728461,12.689969224537
"5152",-9.25,50,136,1392,1.38763600283411,35.44690026626,13.4755354988279,12.73353511994
"5155",-9,50,135,1393,1.49267132380483,35.4085277454099,13.551387964229,12.7264548467788
"5158",-8.75,50,134,1394,1.5985429442778,35.3654870779538,13.5063874152155,12.6624668504922
"5161",-8.5,50,134,1395,1.67886508381711,35.3868851599259,13.4086085198847,12.6110724273186
"5164",-8.25,50,134,1396,1.67853444789204,35.4251828505285,13.364593762237,12.6152972759365
"5167",-8,50,128,1397,1.71504163677161,35.4073065863961,13.4516159367339,12.6440303863369
"5170",-7.75,50,120,1398,1.781962938267,35.3629942551556,13.5474445717411,12.6616916091448
"5173",-7.5,50,119,1399,1.8629311833159,35.3426716990795,13.510006631646,12.6527083966148
"5176",-7.25,50,112,1400,1.94913495894082,35.3446135470976,13.3881346003953,12.6367647442134
"5179",-7,50,106,1401,2.04032703588746,35.3517315802731,13.2863296212963,12.6193526707636
"5182",-6.75,50,99,1402,2.14245939644796,35.3541252855999,13.2445365702344,12.5605439895454
"5185",-6.5,50,90,1403,2.25571669868723,35.3477440156605,13.2622587953145,12.4138426523895
"5332",-13,50.25,2613,1434,2.07976908601465,35.32019064171,12.9267378522243,12.8603163189285
"5335",-12.75,50.25,2503,1435,1.84270104929662,35.3320645799105,12.9290350119785,12.8905904878528
"5338",-12.5,50.25,2398,1436,1.5932437633579,35.3668089493376,12.9442549207787,12.836231713704
"5341",-12.25,50.25,2257,1437,1.34398817773032,35.409438163481,12.9710790140639,12.7995530414781
"5344",-12,50.25,2181,1438,1.09507203154809,35.430551763517,13.057915829794,12.8252635393128
"5347",-11.75,50.25,1896,1439,0.84679471342165,35.4426127729815,13.0781950633881,12.8694142521162
"5350",-11.5,50.25,1455,1440,0.599949847136287,35.4293898899053,12.9151140601157,12.8521675555442
"5353",-11.25,50.25,801,1441,0.357516924744625,35.4238532158444,12.6532128343334,12.7956670672832
"5356",-11,50.25,322,1442,0.143864116022217,35.4510212834373,12.5037922680226,12.7364260920374
"5359",-10.75,50.25,181,1443,0.0175199509000006,35.4866348013412,12.6276230234014,12.7554775386962
"5362",-10.5,50.25,164,1444,0.267519950900001,35.4949945359935,12.8982779127112,12.8340784517188
"5365",-10.25,50.25,155,1445,0.495830381022943,35.4893488963357,13.0265175796292,12.8802009695475
"5368",-10,50.25,147,1446,0.725825482947077,35.490396919112,12.9412287368575,12.8516535892555
"5371",-9.75,50.25,140,1447,0.965814421431652,35.4908869171837,12.780321197716,12.8001403079772
"5374",-9.5,50.25,136,1448,1.20986460465432,35.4822127869006,12.8562534656694,12.7954850617238
"5377",-9.25,50.25,134,1449,1.45593517250781,35.4727827107447,12.824197749962,12.8366670460247
"5380",-9,50.25,134,1450,1.70315063675981,35.4105318356663,12.9654779133352,12.8715306044763
"5383",-8.75,50.25,129,1451,1.82336529152837,35.3428552330316,12.9214891096629,12.900098609128
"5386",-8.5,50.25,120,1452,1.92823933584766,35.3504186363167,12.8647383789064,12.8803416641335
"5389",-8.25,50.25,108,1453,1.92795146707852,35.369308822727,12.7182572079869,12.8533843925739
"5392",-8,50.25,96,1454,1.9598180483173,35.3735072360986,12.7904496612439,12.7654048392476
"5395",-7.75,50.25,100,1455,2.02007370553828,35.3707666701239,12.8485802702282,12.658093035857
"5398",-7.5,50.25,100,1456,2.09795845862013,35.3515188429127,12.9758378407809,12.5877469523778
"5401",-7.25,50.25,111,1457,2.1834721698382,35.3380702854344,13.0377712547338,12.5250078744468
"5404",-7,50.25,106,1458,2.27169410959116,35.3306126500003,13.0469475137598,12.4503885104512
"5551",-13,50.5,2409,1491,2.01677012191508,35.3313554676858,12.8379782993446,12.7184209859987
"5554",-12.75,50.5,2407,1492,1.78178635610428,35.3577799827014,12.8139922580975,12.7380249115153
"5557",-12.5,50.5,2359,1493,1.55150362969261,35.397296423007,12.7632478511681,12.7495482073255
"5560",-12.25,50.5,2207,1494,1.32836907789189,35.434830456288,12.7329315977157,12.7661403910927
"5563",-12,50.5,2175,1495,1.11325313824972,35.4543146049761,12.7832462559026,12.7960746114574
"5566",-11.75,50.5,1998,1496,0.905633556740732,35.4581723697802,12.8545534087251,12.8222395723369
"5569",-11.5,50.5,1602,1497,0.69199652573467,35.450942138292,12.8494215100136,12.8224888442343
"5572",-11.25,50.5,998,1498,0.445910874935899,35.4566135597403,12.7434786119563,12.8048445415786
"5575",-11,50.5,405,1499,0.206100249117023,35.4877764239141,12.6672673232722,12.7904995970551
"5578",-10.75,50.5,202,1500,0.0381208736318337,35.5150063555598,12.7822197264812,12.8159079402614
"5581",-10.5,50.5,160,1501,0.187603141086061,35.5086053568288,13.0373265162865,12.8763410653607
"5584",-10.25,50.5,145,1502,0.43722969191874,35.4897556752768,13.1931809082737,12.9166188418493
"5587",-10,50.5,140,1503,0.687127839958007,35.4909842908575,13.1397979355323,12.8982442341063
"5590",-9.75,50.5,135,1504,0.937080323875897,35.4946335068448,13.0439923800616,12.8555666208162
"5593",-9.5,50.5,112,1505,1.18705282036873,35.4619463136989,13.0023805306162,12.8160849309134
"5596",-9.25,50.5,131,1506,1.4370348859006,35.4161610344181,12.9870269578364,12.8186343122538
"5599",-9,50.5,128,1507,1.68702226667147,35.3960701231632,13.0016867958843,12.8726943031418
"5602",-8.75,50.5,100,1508,1.93701290475705,35.3815533555274,12.9670953428525,12.9367840905363
"5605",-8.5,50.5,100,1509,2.15745891315462,35.3384566398815,12.8275924789743,12.9659055651979
"5608",-8.25,50.5,100,1510,2.17750219886461,35.2999430837585,12.6580278459472,12.9306013969309
"5611",-8,50.5,99,1511,2.20576647657004,35.3060358959879,12.5850719894088,12.7919306806712
"5614",-7.75,50.5,116,1512,2.26075289190508,35.3234889349898,12.5890672526387,12.6215679914934
"5617",-7.5,50.5,119,1513,2.33433713775569,35.3236517783504,12.668891641433,12.483157431498
"5620",-7.25,50.5,114,1514,2.41820415835869,35.3134515720288,12.7556707498421,12.3669180847955
"5623",-7,50.5,107,1515,2.50490743805512,35.3008156412731,12.8101310282686,12.2468106103527
"5758",-13,50.75,2207,1548,1.95019068032533,35.3352614604427,12.7995996213718,12.5380565349811
"5761",-12.75,50.75,2239,1549,1.70698652412647,35.3701887804383,12.7832844426759,12.5480739479046
"5764",-12.5,50.75,2197,1550,1.46499279441892,35.4121699016364,12.7069353519533,12.6221134317031
"5767",-12.25,50.75,2189,1551,1.22621563431941,35.4452769132534,12.6243456671981,12.689252365082
"5770",-12,50.75,2093,1552,0.992978185057132,35.4614273083939,12.6271477643834,12.7013039170588
"5773",-11.75,50.75,1890,1553,0.770327723600299,35.4675810406283,12.6997831991402,12.6727169822135
"5776",-11.5,50.75,1644,1554,0.556419416128577,35.4714544856608,12.8053120334472,12.6478629665722
"5779",-11.25,50.75,801,1555,0.354631739318862,35.4982492955733,12.8285512712283,12.6641572731748
"5782",-11,50.75,395,1556,0.135262097122746,35.5502260544638,12.8246352141374,12.7311991577055
"5785",-10.75,50.75,167,1557,0.0689554409129145,35.5677859311607,12.9621747942432,12.8280127154812
"5788",-10.5,50.75,143,1558,0.277050345885135,35.5118122448698,13.2531938712009,12.91501613842
"5791",-10.25,50.75,138,1559,0.501267897622731,35.4438602496063,13.4819275358218,12.9440852575613
"5794",-10,50.75,139,1560,0.735995353124252,35.4401758395539,13.4248762578505,12.8704383870872
"5797",-9.75,50.75,134,1561,0.973879648696571,35.461623859014,13.3875389939756,12.7951780528719
"5800",-9.5,50.75,132,1562,1.21631263871398,35.4070671398277,13.2563640776089,12.7057833068664
"5803",-9.25,50.75,121,1563,1.46129781360452,35.3276488331447,13.2397260982541,12.6796283178202
"5806",-9,50.75,124,1564,1.70773714751286,35.3504153891103,13.160344040217,12.746616191421
"5809",-8.75,50.75,116,1565,1.95508082440224,35.3960504533597,13.1477366239305,12.8206376763452
"5812",-8.5,50.75,110,1566,2.20302426107734,35.321386202427,12.9800780909853,12.8611888899443
"5815",-8.25,50.75,117,1567,2.42714539999363,35.2379723968392,12.8197703219322,12.8325473504236
"5818",-8,50.75,112,1568,2.45253434549044,35.2479777984715,12.664074254481,12.6670091724371
"5821",-7.75,50.75,106,1569,2.50276140271306,35.2715387898135,12.5726257080722,12.4789580505203
"5824",-7.5,50.75,112,1570,2.57251211755303,35.2800158753869,12.5569886154013,12.3118185310915
"5959",-13,51,2090,1605,1.90528673327897,35.3225001971551,12.7775189129477,12.3878161506063
"5962",-12.75,51,2064,1606,1.65724817835436,35.3546054725678,12.7763188069407,12.4018325849423
"5965",-12.5,51,2000,1607,1.40990266093402,35.4136378669716,12.7439167871317,12.5234411719752
"5968",-12.25,51,1893,1608,1.16369218522719,35.4468091322425,12.6903804041696,12.6316461289623
"5971",-12,51,1608,1609,0.91948002373073,35.4558896824624,12.6197685274594,12.6088525557916
"5974",-11.75,51,1398,1610,0.676275029998993,35.4710063775642,12.5898284333196,12.5093768408008
"5977",-11.5,51,930,1611,0.435715318814198,35.4743791223488,12.6495184601996,12.4627538980221
"5980",-11.25,51,406,1612,0.212921698412728,35.5080119160213,12.7075744900877,12.5086046237492
"5983",-11,51,212,1613,0.00735762695419617,35.5994217640523,12.7420186502724,12.6468133797632
"5986",-10.75,51,145,1614,0.202600354088779,35.6190748614283,12.8449950234434,12.7942977640947
"5989",-10.5,51,138,1615,0.420185050987395,35.4773442362127,13.0586715823809,12.8630771201452
"5992",-10.25,51,138,1616,0.62006547319251,35.3124252225945,13.2121009938457,12.8188238452184
"5995",-10,51,130,1617,0.834563198844495,35.3189363816705,13.1589563508276,12.662978896618
"5998",-9.75,51,125,1618,1.05847784873636,35.379262587608,13.0380113625059,12.5065449483808
"6001",-9.5,51,119,1619,1.29095474999587,35.3450841916908,12.9399224771119,12.4481104930551
"6004",-9.25,51,120,1620,1.52653006299171,35.2753548292283,12.888087924855,12.4774645035147
"6007",-9,51,120,1621,1.76399778960898,35.2634242777689,12.8540978701717,12.5569290981659
"6010",-8.75,51,118,1622,2.00441090265827,35.2787932241192,12.8520800325716,12.6188463013505
"6013",-8.5,51,115,1623,2.24691742875553,35.2640514684787,12.8703142667065,12.602761721545
"6016",-8.25,51,112,1624,2.49090601922179,35.2370025352018,12.8501043186766,12.5130563968277
"6019",-8,51,100,1625,2.69989697626784,35.2307894408121,12.7296697443944,12.3788550493426
"6022",-7.75,51,101,1626,2.74560259425144,35.2358499702744,12.5918045273186,12.2250648253992
"6025",-7.5,51,100,1627,2.81036020065172,35.236732514061,12.5048804946857,12.0680515263922
"6148",-13,51.25,1610,1662,1.74494928796346,35.3062912427181,12.7534427390439,12.3090201054357
"6151",-12.75,51.25,1846,1663,1.58842989950695,35.3271613877882,12.7588544792376,12.3167810562403
"6154",-12.5,51.25,1794,1664,1.37325261810327,35.4066792080522,12.7666104833039,12.4819067581339
"6157",-12.25,51.25,1657,1665,1.1422920227,35.4370237741614,12.7624130883329,12.6171390019962
"6160",-12,51.25,1399,1666,0.8922920227,35.4351687683234,12.6569803348873,12.5604742911445
"6163",-11.75,51.25,1186,1667,0.6422920227,35.4668108248409,12.5300002211188,12.417294847787
"6166",-11.5,51.25,595,1668,0.3922920227,35.4692889111252,12.5404673666446,12.3930729581079
"6169",-11.25,51.25,258,1669,0.142292022699999,35.4844938887856,12.5978127374026,12.4412428409406
"6172",-11,51.25,176,1670,0.1077079773,35.5888427592064,12.6356222277703,12.5794419661956
"6175",-10.75,51.25,145,1671,0.34070327559166,35.5842941356156,12.6441792042068,12.6937599286065
"6178",-10.5,51.25,139,1672,0.546722393251148,35.3633039962317,12.716818411726,12.6959709131484
"6181",-10.25,51.25,119,1673,0.761422423400864,35.1073829727754,12.7316791915155,12.5941711559028
"6184",-10,51.25,112,1674,0.967732910490002,35.1600763546806,12.5937213495561,12.369605747844
"6187",-9.75,51.25,98,1675,1.17738178575792,35.2796652698858,12.3962141039023,12.1529457776127
"6190",-9.5,51.25,92,1676,1.39297893374794,35.2548067683875,12.3455855569344,12.1537005430205
"6193",-9.25,51.25,99,1677,1.61687041325691,35.1899565552419,12.3117234812279,12.2363970832691
"6196",-9,51.25,114,1678,1.84747112471767,35.157295290803,12.335381201943,12.3235267212963
"6199",-8.75,51.25,99,1679,2.08101577759201,35.1518745649153,12.3792080795864,12.3665561920605
"6202",-8.5,51.25,99,1680,2.31706477285918,35.1886230123027,12.5802467774133,12.2842399030617
"6205",-8.25,51.25,99,1681,2.55439519913136,35.219998989133,12.7366794602133,12.1373638936087
"6208",-8,51.25,93,1682,2.7939058141418,35.2112974776161,12.6697631167429,12.032548796535
"6331",-15,51.5,1020,1711,1.99495328685962,35.3719010611805,12.6709249223121,12.4778252884038
"6334",-14.75,51.5,605,1712,1.89505312495508,35.3509712552717,12.584439120081,12.4334940654786
"6337",-14.5,51.5,497,1713,1.82395448152456,35.3251975163947,12.4718752065821,12.4194919433532
"6340",-14.25,51.5,419,1714,1.77607544721332,35.3044977949919,12.3804769536782,12.4188024750296
"6343",-14,51.5,459,1715,1.7619132996,35.3129920703686,12.3628230239653,12.4058570846457
"6346",-13.75,51.5,607,1716,1.77440163431478,35.3469807095452,12.4350762067988,12.3824243308189
"6349",-13.5,51.5,807,1717,1.7946069465132,35.3496640873785,12.5680817747204,12.3537685477947
"6352",-13.25,51.5,1133,1718,1.69621290868205,35.3178074277569,12.6823622244427,12.325418463639
"6355",-13,51.5,1401,1719,1.53723984612994,35.3006236637399,12.7178843322141,12.3155538188304
"6358",-12.75,51.5,1596,1720,1.39931229311947,35.3206225286674,12.6962618279673,12.3643928764832
"6361",-12.5,51.5,1501,1721,1.24401829933797,35.3702681580482,12.6774110199907,12.4845080601861
"6364",-12.25,51.5,1213,1722,1.03201617940814,35.4032256878901,12.6807803608961,12.5612944490658
"6367",-12,51.5,1102,1723,0.81500154037264,35.413999570339,12.6567605702448,12.5161868770395
"6370",-11.75,51.5,983,1724,0.597551696302542,35.4356869760334,12.5998840483285,12.4645907630017
"6373",-11.5,51.5,402,1725,0.37981892443941,35.4698527820442,12.5935149011818,12.5213601273362
"6376",-11.25,51.5,229,1726,0.142292022699999,35.5004524886667,12.6667235804397,12.579242482534
"6379",-11,51.5,159,1727,0.1077079773,35.4687483038016,12.7513565080499,12.5392508359153
"6382",-10.75,51.5,133,1728,0.3577079773,35.3206866865108,12.7291983140882,12.4640470300017
"6385",-10.5,51.5,113,1729,0.6077079773,35.1236978786245,12.5476706977536,12.399469534992
"6388",-10.25,51.5,96,1730,0.8577079773,34.9815884966283,12.3239871934822,12.2925551742394
"6391",-10,51.5,30,1731,1.10185104975057,35.0073194244858,12.1443671891717,12.1236807101091
"6394",-9.75,51.5,2,1732,1.31849370618583,35.0939571193993,11.9972441785813,11.9761609569517
"6397",-9.5,51.5,1,1733,1.52127210810409,35.1111675080367,11.9351527777959,11.9560547718705
"6400",-9.25,51.5,48,1734,1.73478781091069,35.0831033000101,11.9291047744015,12.0133216133943
"6403",-9,51.5,48,1735,1.95173893921947,35.0626167484169,11.9757008067326,12.0688826920727
"6406",-8.75,51.5,49,1736,2.1755837171356,35.0696998688543,12.0869460828658,12.068987302837
"6409",-8.5,51.5,73,1737,2.40458814221179,35.1078214772828,12.2847045742914,11.9801788611376
"6412",-8.25,51.5,73,1738,2.63715574668818,35.1448791046128,12.4471262307864,11.8459555001574
"6415",-8,51.5,74,1739,2.8713566770147,35.1532783553363,12.4604255548543,11.7273153500877
"6538",-15,51.75,1011,1768,1.77558433086182,35.3631853649142,12.6338022915721,12.3905062768299
"6541",-14.75,51.75,506,1769,1.66255449403982,35.3442769618688,12.5319296975916,12.3078662203975
"6544",-14.5,51.75,400,1770,1.58128908656893,35.3158272133206,12.3853644031592,12.2712748857131
"6547",-14.25,51.75,384,1771,1.52839371380348,35.2890464963427,12.2705789989177,12.2674052114714
"6550",-14,51.75,403,1772,1.5119132996,35.2982005009437,12.2502590368163,12.2625637265092
"6553",-13.75,51.75,503,1773,1.52494927138837,35.3537700732377,12.33445879323,12.2701814284652
"6556",-13.5,51.75,682,1774,1.54636037203464,35.3590452935204,12.4937069829079,12.285433443513
"6559",-13.25,51.75,991,1775,1.52237608830066,35.313586905788,12.6276438834518,12.3035611531001
"6562",-13,51.75,1191,1776,1.34298066522925,35.2929207060615,12.6595562442828,12.3327387153536
"6565",-12.75,51.75,1287,1777,1.18935494287013,35.3046084246722,12.6208516178052,12.3974355626682
"6568",-12.5,51.75,1203,1778,1.05694015784966,35.3280583288277,12.5804936949391,12.4791981376585
"6571",-12.25,51.75,1008,1779,0.899876613439973,35.358570465596,12.5956405840687,12.5046472182362
"6574",-12,51.75,807,1780,0.687390615423358,35.3751139791948,12.6582002800507,12.4579981839346
"6577",-11.75,51.75,599,1781,0.474200306712112,35.3854239863926,12.6723412354674,12.4680300916561
"6580",-11.5,51.75,334,1782,0.256750462642014,35.4334039077743,12.6684714577477,12.5944452940494
"6583",-11.25,51.75,199,1783,0.0393006185719164,35.4591826988969,12.7659954604701,12.6524654793122
"6586",-11,51.75,140,1784,0.178630687381659,35.312777794932,12.9227354875626,12.4543006346007
"6589",-10.75,51.75,119,1785,0.408326101396976,35.0264070796732,12.9336364826994,12.2184277406715
"6592",-10.5,51.75,96,1786,0.644717657066979,34.8892314984093,12.547143394456,12.1392020606128
"6595",-10.25,51.75,4,1787,0.884337162822324,34.8377135662707,12.132621922578,12.0656487948575
"6598",-10,51.75,1,1788,1.1284530146172,34.8619126265354,11.955424091443,11.9719787261263
"6721",-15,52,822,1825,1.56542671986012,35.3477784389503,12.5844646340015,12.3338869952589
"6724",-14.75,52,464,1826,1.43594865677781,35.3285803203656,12.4414450764991,12.1944433717799
"6727",-14.5,52,380,1827,1.34102060929428,35.3049079413426,12.2910298990428,12.0905114196203
"6730",-14.25,52,370,1828,1.28161253684332,35.2870441696016,12.1903541008111,12.0357755542578
"6733",-14,52,382,1829,1.2619132996,35.2964185365638,12.1865958722235,12.0442705938657
"6736",-13.75,52,497,1830,1.27549690846195,35.3273899502549,12.2770387073066,12.1042155279438
"6739",-13.5,52,552,1831,1.29811379755608,35.330447033916,12.39607168952,12.1823089368607
"6742",-13.25,52,703,1832,1.33718904513339,35.3017685382312,12.4967217802809,12.2544967969814
"6745",-13,52,806,1833,1.16982526212982,35.2810792483666,12.5621635987495,12.3006529180201
"6748",-12.75,52,949,1834,0.989977728426054,35.2798622384325,12.5931175163147,12.3483417548815
"6751",-12.5,52,999,1835,0.843652035596636,35.289774338262,12.6127172187287,12.4041625366082
"6754",-12.25,52,858,1836,0.724616177410278,35.3061209476199,12.6521217855591,12.4210479350953
"6757",-12,52,700,1837,0.55135164919989,35.3171601361537,12.676533175382,12.3847517822054
"6760",-11.75,52,404,1838,0.343147112756212,35.3247373700644,12.6620989437789,12.3711502533003
"6763",-11.5,52,247,1839,0.130976895324556,35.338193641136,12.6650680332835,12.4126193853351
"6766",-11.25,52,160,1840,0.0840507710185139,35.3036589097037,12.7539304687408,12.4012794993972
"6769",-11,52,128,1841,0.301500615088612,35.1404942566005,12.9121756680908,12.2759197414739
"6772",-10.75,52,109,1842,0.51895045915871,34.9083186781906,12.9361029610536,12.1307362832268
"6775",-10.5,52,29,1843,0.737617593387281,34.7685288090791,12.652928728431,12.0582902350119
"6778",-10.25,52,1,1844,0.965621469977783,34.7261101853413,12.2833342136711,12.0042877873821
"6781",-10,52,0,1845,1.19883281432015,34.7415485866531,12.0377704906827,11.9301597460315
"6904",-15,52.25,997,1882,1.36873003711543,35.3276480799994,12.5663062565499,12.3499068023871
"6907",-14.75,52.25,511,1883,1.21852765424179,35.30973346917,12.3906696566318,12.1586554047939
"6910",-14.5,52.25,372,1884,1.10507799444293,35.2916326218473,12.2275703790607,11.9825220972176
"6913",-14.25,52.25,373,1885,1.036375436217,35.2803014745968,12.1258559116597,11.8466569006365
"6916",-14,52.25,373,1886,1.0119132996,35.2832083540117,12.1239253413587,11.8358181088174
"6919",-13.75,52.25,400,1887,1.02604454553554,35.2934206011127,12.2114221649045,11.9184881963372
"6922",-13.5,52.25,451,1888,1.04986722307752,35.2915440050114,12.282426838749,12.0378379056291
"6925",-13.25,52.25,555,1889,1.09581454990101,35.2743244975898,12.354169372872,12.1523337874466
"6928",-13,52.25,660,1890,1.0129657204838,35.2565752786174,12.4641327079246,12.1910356580048
"6931",-12.75,52.25,745,1891,0.817276027628503,35.2475034629922,12.5828363987908,12.2189761864959
"6934",-12.5,52.25,790,1892,0.637585083247413,35.2461664956828,12.6713530046569,12.2775381307973
"6937",-12.25,52.25,680,1893,0.498484546225115,35.2481289336534,12.7468159007621,12.3215194043333
"6940",-12,52.25,496,1894,0.38413775754258,35.2470903167184,12.7247095510585,12.2920121185526
"6943",-11.75,52.25,313,1895,0.200206812491274,35.2391142068473,12.6678810335771,12.2277564258556
"6946",-11.5,52.25,184,1896,0.000994573141781342,35.2148551834695,12.6579766632595,12.1809436435356
"6949",-11.25,52.25,147,1897,0.213582387927549,35.1437433282974,12.6980507010676,12.1337845900505
"6952",-11,52.25,120,1898,0.425436824774246,35.0030363187192,12.8429402332501,12.1394435130081
"6955",-10.75,52.25,103,1899,0.64230184874914,34.833767531511,12.9269313613514,12.1438986185191
"6958",-10.5,52.25,96,1900,0.859751692819238,34.7103333217113,12.7798247531919,12.130195935382
"6961",-10.25,52.25,0,1901,1.07720153688934,34.6563883755311,12.5154467547788,12.0764720983836
"6964",-10,52.25,0,1902,1.2966304429846,34.6542760613295,12.2552656189325,11.980263954107
"7087",-15,52.5,845,1939,1.19217574784593,35.3045708102155,12.6096286977947,12.4519317350713
"7090",-14.75,52.5,517,1940,1.01620408550744,35.2881571326851,12.4451829109314,12.2820592668318
"7093",-14.5,52.5,395,1941,0.876959789871806,35.273064953974,12.2391063665992,12.0329500465512
"7096",-14.25,52.5,365,1942,0.793204123088562,35.2627795485026,12.0882925761883,11.8123002467718
"7099",-14,52.5,302,1943,0.761913299600003,35.2591537188017,12.05839437029,11.7129263161882
"7102",-13.75,52.5,302,1944,0.77659218260912,35.2578277401012,12.1074263801834,11.7439458264169
"7105",-13.5,52.5,374,1945,0.801620648598953,35.2509392789549,12.1752307898907,11.8638690882148
"7108",-13.25,52.5,445,1946,0.859386125746014,35.2364946614817,12.2593194299083,11.9723130561675
"7111",-13,52.5,542,1947,0.89322600689342,35.21973117183,12.4008197733889,12.000787616264
"7114",-12.75,52.5,596,1948,0.668635066254582,35.2055741965646,12.5534627536743,12.0305076251245
"7117",-12.5,52.5,596,1949,0.464726793127185,35.1945611592067,12.68200974738,12.1242428088988
"7120",-12.25,52.5,404,1950,0.28802469289349,35.1838052475752,12.7691601897873,12.2165554340724
"7123",-12,52.5,301,1951,0.166734842265965,35.1684856700657,12.7946417190793,12.2307308957335
"7126",-11.75,52.5,201,1952,0.0384695842524692,35.1424545804661,12.7834286613842,12.1658766920473
"7129",-11.5,52.5,160,1953,0.150938024217343,35.0957001165502,12.7794604692405,12.0720410498459
"7132",-11.25,52.5,142,1954,0.347119422517594,35.0146170599519,12.7903332307434,12.0412365768396
"7135",-11,52.5,129,1955,0.557724073825543,34.8970931392548,12.8540061526327,12.1584203641048
"7138",-10.75,52.5,115,1956,0.770062388759031,34.768250040939,12.9015653941012,12.2898811892295
"7141",-10.5,52.5,102,1957,0.983103082409668,34.6654869496671,12.8647015253218,12.3084366425475
"7144",-10.25,52.5,93,1958,1.20055292647977,34.60794349149,12.7205325003254,12.2240663980593
"7147",-10,52.5,31,1959,1.41800277054986,34.5916170350971,12.4783789044346,12.0765195745984
"7270",-15,52.75,1001,1996,1.04574677786036,35.2785985403485,12.6724477067615,12.546086006784
"7273",-14.75,52.75,604,1997,0.839959429170243,35.2628444827218,12.5477799010443,12.431410233358
"7276",-14.5,52.75,403,1998,0.664770315448878,35.248400673802,12.315233367947,12.1367712778622
"7279",-14.25,52.75,337,1999,0.550733421858525,35.2367294729234,12.1166941960586,11.8439627528154
"7282",-14,52.75,258,2000,0.511913299600003,35.2279546711177,12.0809786020891,11.667887040746
"7285",-13.75,52.75,253,2001,0.527139819682704,35.2196156618287,12.1109798746025,11.624233536655
"7288",-13.5,52.75,296,2002,0.553374074120391,35.2082189063809,12.1948435533426,11.7216380180825
"7291",-13.25,52.75,348,2003,0.632575856390818,35.192535374817,12.2809890255194,11.8101216353495
"7294",-13,52.75,444,2004,0.749661375254667,35.1742699925706,12.4396939690464,11.8037125268631
"7297",-12.75,52.75,497,2005,0.563436278595259,35.1555008052618,12.5833376112222,11.8327007499923
"7300",-12.5,52.75,441,2006,0.334313970194424,35.1364234154044,12.7148788917568,11.989163103774
